,carat,x,y,z,price,cut/carat,color/carat,clarity/carat
13004,0.3,4.28,4.31,2.67,552,13.333333333333334,23.333333333333336,10.0
13005,0.33,4.46,4.42,2.7,1052,12.121212121212121,12.121212121212121,24.242424242424242
13006,0.38,4.67,4.71,2.89,743,7.894736842105263,10.526315789473685,10.526315789473685
13007,1.03,6.48,6.51,3.98,5476,2.912621359223301,5.825242718446602,2.912621359223301
13008,1.0,6.37,6.4,4.02,7177,5.0,4.0,6.0
13009,0.3,4.24,4.28,2.64,526,16.666666666666668,10.0,16.666666666666668
13010,0.41,4.79,4.78,2.95,1015,7.317073170731708,17.073170731707318,7.317073170731708
13011,0.9,6.19,6.16,3.79,4435,4.444444444444445,6.666666666666666,4.444444444444445
13012,0.36,4.48,4.53,2.81,780,13.88888888888889,19.444444444444446,11.11111111111111
13013,0.3,4.31,4.27,2.72,540,16.666666666666668,10.0,10.0
13014,1.09,6.74,6.81,4.06,7992,4.587155963302752,3.6697247706422016,4.587155963302752
13015,0.73,5.78,5.81,3.59,2504,5.47945205479452,6.8493150684931505,4.109589041095891
13016,0.83,6.04,6.08,3.73,3171,3.6144578313253013,3.6144578313253013,4.819277108433735
13017,0.72,5.82,5.85,3.56,2976,4.166666666666667,8.333333333333334,4.166666666666667
13018,0.9,6.05,6.27,3.84,3806,2.2222222222222223,7.777777777777778,2.2222222222222223
13019,0.71,5.72,5.68,3.54,2208,5.633802816901409,5.633802816901409,2.8169014084507045
13020,1.12,6.84,6.77,4.01,7696,0.8928571428571428,6.249999999999999,3.571428571428571
13021,0.56,5.36,5.31,3.23,1814,5.357142857142857,12.499999999999998,5.357142857142857
13022,0.62,5.42,5.47,3.4,1700,8.064516129032258,11.290322580645162,4.838709677419355
13023,0.76,5.94,5.92,3.55,2052,5.2631578947368425,1.3157894736842106,5.2631578947368425
13024,0.52,5.18,5.22,3.21,1238,5.769230769230769,5.769230769230769,7.692307692307692
13025,0.32,4.44,4.41,2.69,756,12.5,21.875,9.375
13026,0.73,5.72,5.75,3.57,3856,6.8493150684931505,9.589041095890412,6.8493150684931505
13027,1.07,6.59,6.62,4.05,5820,4.672897196261682,2.803738317757009,3.7383177570093458
13028,0.35,4.5,4.52,2.81,829,8.571428571428571,17.142857142857142,14.285714285714286
13029,0.41,4.74,4.76,2.96,1295,7.317073170731708,17.073170731707318,14.634146341463415
13030,0.32,4.46,4.48,2.67,548,15.625,12.5,12.5
13031,0.34,4.48,4.46,2.77,829,8.823529411764705,17.64705882352941,11.76470588235294
13032,1.09,6.6,6.55,4.12,5237,3.6697247706422016,5.504587155963303,2.7522935779816513
13033,1.09,6.6,6.64,4.08,10314,2.7522935779816513,5.504587155963303,5.504587155963303
13034,0.3,4.25,4.28,2.72,526,6.666666666666667,20.0,10.0
13035,1.01,6.35,6.42,3.98,5646,2.9702970297029703,4.9504950495049505,2.9702970297029703
13036,0.37,4.65,4.57,2.89,833,10.81081081081081,13.513513513513514,13.513513513513514
13037,0.56,5.36,5.33,3.26,1646,7.142857142857142,8.928571428571427,5.357142857142857
13038,1.0,6.32,6.35,3.94,4830,5.0,3.0,3.0
13039,1.05,6.57,6.53,4.01,5433,3.8095238095238093,5.714285714285714,2.857142857142857
13040,1.02,6.39,6.35,4.03,5038,4.901960784313726,4.901960784313726,2.941176470588235
13041,0.52,5.24,5.19,3.08,1554,9.615384615384615,7.692307692307692,9.615384615384615
13042,0.53,5.15,5.17,3.22,2288,5.660377358490566,11.320754716981131,11.320754716981131
13043,0.3,4.34,4.31,2.66,844,10.0,20.0,13.333333333333334
13044,0.76,5.85,5.88,3.63,2358,3.9473684210526314,2.6315789473684212,3.9473684210526314
13045,0.82,5.96,5.98,3.78,3460,6.097560975609756,4.878048780487805,6.097560975609756
13046,0.5,5.12,5.18,3.08,1395,4.0,12.0,8.0
13047,0.81,5.98,6.0,3.64,3398,3.7037037037037033,4.938271604938271,4.938271604938271
13048,0.23,3.93,3.96,2.43,493,13.043478260869565,21.73913043478261,17.391304347826086
13049,0.3,4.28,4.33,2.64,710,13.333333333333334,20.0,16.666666666666668
13050,1.22,6.96,6.93,4.18,5466,3.278688524590164,2.459016393442623,1.639344262295082
13051,1.21,6.78,6.84,4.23,6347,2.479338842975207,2.479338842975207,1.6528925619834711
13052,0.3,4.32,4.3,2.69,709,10.0,6.666666666666667,23.333333333333336
13053,1.05,6.51,6.48,4.0,7063,3.8095238095238093,3.8095238095238093,4.761904761904762
13054,0.34,4.5,4.53,2.76,1174,8.823529411764705,14.705882352941176,20.588235294117645
13055,0.55,5.29,5.25,3.26,1980,5.454545454545454,9.09090909090909,9.09090909090909
13056,0.58,5.41,5.44,3.27,1608,8.620689655172415,10.344827586206897,6.8965517241379315
13057,0.56,5.27,5.32,3.3,1436,5.357142857142857,8.928571428571427,5.357142857142857
13058,0.7,5.64,5.6,3.48,2268,5.714285714285714,5.714285714285714,2.857142857142857
13059,1.01,6.34,6.37,4.0,4166,4.9504950495049505,1.9801980198019802,2.9702970297029703
13060,0.81,5.93,5.98,3.71,3095,6.172839506172839,4.938271604938271,3.7037037037037033
13061,0.3,4.33,4.36,2.7,590,10.0,10.0,20.0
13062,0.38,4.62,4.65,2.89,666,7.894736842105263,10.526315789473685,7.894736842105263
13063,0.4,4.72,4.74,2.94,909,7.5,17.5,10.0
13064,1.5,7.27,7.31,4.48,8712,3.3333333333333335,0.6666666666666666,4.0
13065,0.32,4.37,4.4,2.72,589,9.375,21.875,9.375
13066,0.39,4.71,4.64,2.93,746,10.256410256410255,10.256410256410255,5.128205128205128
13067,0.41,4.77,4.79,2.98,791,7.317073170731708,17.073170731707318,7.317073170731708
13068,0.33,4.39,4.47,2.78,752,15.15151515151515,12.121212121212121,18.18181818181818
13069,0.31,4.29,4.33,2.72,462,6.451612903225807,12.903225806451614,9.67741935483871
13070,0.41,4.8,4.82,2.94,1745,7.317073170731708,14.634146341463415,17.073170731707318
13071,0.51,5.14,5.17,3.18,2085,5.88235294117647,9.803921568627452,9.803921568627452
13072,0.36,4.56,4.59,2.8,726,13.88888888888889,11.11111111111111,13.88888888888889
13073,0.41,4.76,4.8,2.95,1079,7.317073170731708,14.634146341463415,12.195121951219512
13074,0.36,4.55,4.51,2.82,1013,11.11111111111111,16.666666666666668,11.11111111111111
13075,0.76,6.08,6.0,3.5,2706,2.6315789473684212,6.578947368421052,3.9473684210526314
13076,2.21,8.33,8.25,5.2,13642,1.8099547511312217,0.45248868778280543,0.9049773755656109
13077,0.41,4.84,4.83,2.9,1230,9.75609756097561,9.75609756097561,17.073170731707318
13078,0.42,4.77,4.79,3.02,910,11.904761904761905,16.666666666666668,9.523809523809524
13079,0.72,5.76,5.72,3.61,2590,4.166666666666667,8.333333333333334,4.166666666666667
13080,1.06,6.47,6.33,4.13,2239,0.9433962264150942,1.8867924528301885,0.9433962264150942
13081,0.74,5.81,5.85,3.6,2810,4.054054054054054,9.45945945945946,2.7027027027027026
13082,0.9,6.34,6.32,3.65,4717,2.2222222222222223,7.777777777777778,4.444444444444445
13083,0.34,4.44,4.48,2.77,775,8.823529411764705,11.76470588235294,17.64705882352941
13084,0.75,5.82,5.86,3.59,2383,4.0,2.6666666666666665,4.0
13085,0.4,4.7,4.67,3.0,765,5.0,2.5,10.0
13086,0.71,5.72,5.77,3.55,3229,4.225352112676057,4.225352112676057,7.042253521126761
13087,0.46,4.93,4.89,3.08,1388,6.521739130434782,15.217391304347826,8.695652173913043
13088,2.04,8.08,8.12,5.07,12696,1.4705882352941175,0.49019607843137253,1.4705882352941175
13089,0.3,4.32,4.28,2.69,956,10.0,13.333333333333334,26.666666666666668
13090,1.04,6.49,6.56,3.97,5231,4.8076923076923075,5.769230769230769,2.8846153846153846
13091,0.4,4.72,4.67,2.94,1125,7.5,15.0,12.5
13092,0.77,5.85,5.79,3.65,2657,5.194805194805195,5.194805194805195,3.896103896103896
13093,1.53,7.37,7.4,4.6,9315,1.9607843137254901,1.3071895424836601,1.9607843137254901
13094,1.0,6.34,6.42,3.98,6324,3.0,6.0,3.0
13095,0.3,4.28,4.31,2.67,605,13.333333333333334,13.333333333333334,16.666666666666668
13096,1.08,6.52,6.57,4.13,6504,1.8518518518518516,2.7777777777777777,6.481481481481481
13097,1.29,6.95,7.01,4.32,7126,2.3255813953488373,3.875968992248062,1.5503875968992247
13098,0.82,6.01,6.05,3.71,3798,3.658536585365854,6.097560975609756,4.878048780487805
13099,0.3,4.35,4.39,2.6,622,6.666666666666667,20.0,20.0
13100,0.53,5.26,5.3,3.19,1314,5.660377358490566,13.20754716981132,3.773584905660377
13101,2.01,8.09,8.15,4.94,17244,2.4875621890547266,2.4875621890547266,0.9950248756218907
13102,0.32,4.43,4.4,2.72,1080,9.375,18.75,18.75
13103,1.25,6.93,6.98,4.24,4950,4.0,1.6,1.6
13104,1.01,6.29,6.22,4.13,2998,0.9900990099009901,0.9900990099009901,5.9405940594059405
13105,1.52,7.29,7.33,4.57,7990,1.9736842105263157,1.3157894736842106,1.3157894736842106
13106,0.31,4.36,4.34,2.72,942,9.67741935483871,22.580645161290324,12.903225806451614
13107,1.51,7.4,7.49,4.38,10216,1.3245033112582782,2.6490066225165565,1.9867549668874172
13108,1.28,7.03,6.98,4.26,12100,3.125,4.6875,3.90625
13109,1.33,7.02,7.05,4.4,7186,2.255639097744361,1.5037593984962405,3.007518796992481
13110,0.51,5.2,5.24,3.1,1284,9.803921568627452,11.76470588235294,5.88235294117647
13111,1.08,6.59,6.61,4.11,7187,2.7777777777777777,3.7037037037037033,3.7037037037037033
13112,1.15,6.72,6.75,4.16,9457,2.608695652173913,3.4782608695652177,5.217391304347826
13113,0.23,3.96,4.01,2.42,498,21.73913043478261,26.08695652173913,26.08695652173913
13114,0.4,4.75,4.77,2.94,896,7.5,7.5,7.5
13115,0.96,6.47,6.51,3.81,5997,5.208333333333334,6.25,4.166666666666667
13116,0.3,4.31,4.3,2.67,956,10.0,13.333333333333334,26.666666666666668
13117,0.31,4.38,4.43,2.65,816,12.903225806451614,12.903225806451614,22.580645161290324
13118,1.23,6.87,6.8,4.24,8431,3.252032520325203,3.252032520325203,3.252032520325203
13119,1.25,6.92,6.88,4.29,5740,3.2,0.8,4.0
13120,1.0,6.27,6.3,3.97,3740,2.0,3.0,2.0
13121,0.26,4.18,4.23,2.5,453,19.23076923076923,19.23076923076923,19.23076923076923
13122,0.34,4.49,4.52,2.79,459,8.823529411764705,5.88235294117647,8.823529411764705
13123,1.01,6.32,6.38,3.99,5010,4.9504950495049505,4.9504950495049505,2.9702970297029703
13124,1.23,6.86,6.82,4.26,9836,2.4390243902439024,5.691056910569106,3.252032520325203
13125,0.38,4.69,4.63,2.83,941,10.526315789473685,18.42105263157895,7.894736842105263
13126,0.37,4.59,4.64,2.87,649,8.108108108108109,10.81081081081081,10.81081081081081
13127,1.5,7.31,7.37,4.35,7098,0.6666666666666666,2.0,1.3333333333333333
13128,0.5,5.08,5.12,3.11,1799,10.0,6.0,16.0
13129,1.73,7.6,7.55,4.73,9494,2.3121387283236996,2.8901734104046244,1.1560693641618498
13130,1.09,6.52,6.6,4.1,9668,2.7522935779816513,4.587155963302752,5.504587155963303
13131,1.23,6.84,6.87,4.25,10035,4.065040650406504,4.065040650406504,4.065040650406504
13132,0.5,5.13,5.1,3.1,1433,8.0,10.0,8.0
13133,2.01,8.14,8.17,4.83,16626,2.4875621890547266,0.9950248756218907,1.9900497512437814
13134,1.01,6.45,6.5,3.92,4799,4.9504950495049505,6.930693069306931,1.9801980198019802
13135,0.54,5.19,5.22,3.23,1985,5.555555555555555,7.4074074074074066,11.11111111111111
13136,0.78,5.86,5.92,3.61,4904,6.41025641025641,7.692307692307692,8.974358974358974
13137,0.29,4.27,4.3,2.64,471,17.24137931034483,13.793103448275863,13.793103448275863
13138,0.3,4.25,4.29,2.66,491,10.0,10.0,13.333333333333334
13139,1.51,7.34,7.28,4.5,9352,1.9867549668874172,1.3245033112582782,2.6490066225165565
13140,0.32,4.43,4.41,2.69,1020,9.375,12.5,25.0
13141,1.17,6.73,6.71,4.18,5944,2.5641025641025643,4.273504273504273,2.5641025641025643
13142,0.74,5.85,5.83,3.61,2291,5.405405405405405,9.45945945945946,2.7027027027027026
13143,0.66,5.63,5.7,3.45,1780,4.545454545454545,4.545454545454545,4.545454545454545
13144,1.06,6.56,6.49,4.06,5143,2.830188679245283,2.830188679245283,2.830188679245283
13145,2.11,8.3,8.25,5.04,12633,1.8957345971563981,1.4218009478672986,0.9478672985781991
13146,1.29,7.05,7.0,4.28,5646,2.3255813953488373,0.7751937984496123,3.1007751937984493
13147,1.01,6.36,6.45,3.96,8532,4.9504950495049505,4.9504950495049505,5.9405940594059405
13148,0.7,5.75,5.7,3.47,2535,4.285714285714286,5.714285714285714,7.142857142857143
13149,1.2,6.9,6.87,4.21,5494,2.5,5.0,1.6666666666666667
13150,0.53,5.15,5.18,3.24,996,9.433962264150942,1.8867924528301885,7.547169811320754
13151,0.33,4.45,4.41,2.76,854,12.121212121212121,12.121212121212121,15.15151515151515
13152,0.92,6.14,6.18,3.9,3382,2.1739130434782608,2.1739130434782608,3.260869565217391
13153,0.73,5.71,5.75,3.58,2999,6.8493150684931505,5.47945205479452,6.8493150684931505
13154,1.01,6.42,6.45,3.9,4337,4.9504950495049505,0.9900990099009901,3.9603960396039604
13155,0.42,4.85,4.81,2.96,1273,7.142857142857143,14.285714285714286,14.285714285714286
13156,0.31,4.31,4.26,2.77,695,3.2258064516129035,12.903225806451614,16.129032258064516
13157,0.3,4.27,4.22,2.67,675,10.0,10.0,16.666666666666668
13158,1.82,7.78,7.74,4.78,14749,2.1978021978021975,1.6483516483516483,2.1978021978021975
13159,0.7,5.74,5.67,3.51,2043,5.714285714285714,7.142857142857143,2.857142857142857
13160,0.31,4.33,4.29,2.7,907,9.67741935483871,12.903225806451614,19.35483870967742
13161,2.01,8.15,8.11,5.0,11602,1.492537313432836,1.9900497512437814,0.9950248756218907
13162,0.32,4.43,4.45,2.73,816,9.375,18.75,18.75
13163,0.52,5.17,5.21,3.19,1035,5.769230769230769,5.769230769230769,3.846153846153846
13164,0.83,5.95,6.02,3.74,2800,6.024096385542169,3.6144578313253013,3.6144578313253013
13165,0.9,6.2,6.16,3.83,4183,4.444444444444445,5.555555555555555,3.333333333333333
13166,0.73,5.84,5.87,3.48,2703,6.8493150684931505,6.8493150684931505,4.109589041095891
13167,0.51,5.11,5.14,3.19,1656,5.88235294117647,7.8431372549019605,9.803921568627452
13168,1.5,7.34,7.27,4.47,6979,2.6666666666666665,2.0,1.3333333333333333
13169,0.7,5.7,5.73,3.57,2110,4.285714285714286,2.857142857142857,4.285714285714286
13170,0.51,5.17,5.19,3.2,1851,5.88235294117647,11.76470588235294,9.803921568627452
13171,0.31,4.31,4.33,2.67,408,12.903225806451614,3.2258064516129035,16.129032258064516
13172,0.26,4.16,4.11,2.53,600,11.538461538461538,11.538461538461538,26.923076923076923
13173,0.41,4.72,4.68,3.0,947,4.878048780487805,17.073170731707318,7.317073170731708
13174,1.02,6.45,6.37,4.03,3521,2.941176470588235,1.9607843137254901,1.9607843137254901
13175,1.07,6.51,6.58,4.12,4321,4.672897196261682,3.7383177570093458,1.8691588785046729
13176,0.6,5.44,5.51,3.3,1777,8.333333333333334,11.666666666666668,5.0
13177,0.91,6.16,6.19,3.86,5032,4.395604395604395,3.2967032967032965,7.692307692307692
13178,0.6,5.39,5.37,3.34,1866,5.0,8.333333333333334,6.666666666666667
13179,0.9,6.06,6.09,3.86,4580,2.2222222222222223,5.555555555555555,5.555555555555555
13180,0.3,4.29,4.31,2.67,764,10.0,10.0,26.666666666666668
13181,2.56,8.73,8.76,5.37,17753,1.171875,0.390625,1.171875
13182,0.44,4.88,4.84,3.01,1155,9.090909090909092,11.363636363636363,11.363636363636363
13183,0.31,4.35,4.39,2.69,816,9.67741935483871,12.903225806451614,22.580645161290324
13184,1.1,6.55,6.51,4.08,3696,3.6363636363636362,1.8181818181818181,1.8181818181818181
13185,1.0,6.32,6.37,3.98,7950,5.0,4.0,6.0
13186,0.33,4.41,4.43,2.78,492,15.15151515151515,21.21212121212121,6.0606060606060606
13187,0.32,4.39,4.37,2.72,828,12.5,12.5,15.625
13188,0.9,6.12,6.1,3.86,4560,5.555555555555555,6.666666666666666,3.333333333333333
13189,0.49,5.14,5.12,3.05,1103,8.16326530612245,6.122448979591836,8.16326530612245
13190,1.04,6.5,6.49,4.03,6458,2.8846153846153846,3.846153846153846,3.846153846153846
13191,0.4,4.73,4.7,2.94,1050,7.5,5.0,20.0
13192,0.51,5.09,5.05,3.18,1807,7.8431372549019605,13.72549019607843,7.8431372549019605
13193,0.52,5.1,5.14,3.2,1576,7.692307692307692,11.538461538461538,7.692307692307692
13194,1.01,6.32,6.29,4.02,4989,1.9801980198019802,4.9504950495049505,2.9702970297029703
13195,0.55,5.24,5.29,3.28,1928,5.454545454545454,12.727272727272727,7.2727272727272725
13196,0.43,4.83,4.78,2.98,581,9.30232558139535,6.976744186046512,2.3255813953488373
13197,0.6,5.47,5.52,3.33,2141,5.0,10.0,6.666666666666667
13198,0.53,5.25,5.28,3.17,1722,9.433962264150942,7.547169811320754,9.433962264150942
13199,0.55,5.21,5.23,3.3,1381,9.09090909090909,10.909090909090908,5.454545454545454
13200,0.72,5.81,5.84,3.54,3304,4.166666666666667,8.333333333333334,5.555555555555555
13201,0.38,4.62,4.65,2.89,660,7.894736842105263,7.894736842105263,10.526315789473685
13202,0.4,4.67,4.74,2.93,737,12.5,12.5,7.5
13203,1.42,7.32,7.42,4.43,8019,1.4084507042253522,4.225352112676057,1.4084507042253522
13204,0.71,5.72,5.68,3.54,2735,5.633802816901409,8.450704225352114,5.633802816901409
13205,0.33,4.4,4.46,2.74,579,12.121212121212121,12.121212121212121,12.121212121212121
13206,0.37,4.61,4.66,2.82,649,8.108108108108109,10.81081081081081,10.81081081081081
13207,0.51,5.06,5.09,3.22,1119,3.9215686274509802,5.88235294117647,5.88235294117647
13208,0.74,5.83,5.81,3.62,3178,4.054054054054054,4.054054054054054,5.405405405405405
13209,1.35,7.2,7.16,4.32,11868,2.962962962962963,2.962962962962963,4.444444444444444
13210,1.01,6.39,6.45,3.98,10954,2.9702970297029703,5.9405940594059405,6.930693069306931
13211,1.05,6.6,6.55,4.02,7644,3.8095238095238093,3.8095238095238093,4.761904761904762
13212,1.42,7.17,7.2,4.39,9278,3.5211267605633805,4.225352112676057,2.1126760563380285
13213,0.31,4.41,4.38,2.7,872,9.67741935483871,19.35483870967742,12.903225806451614
13214,0.28,4.19,4.22,2.58,553,10.714285714285714,14.285714285714285,21.428571428571427
13215,0.3,4.32,4.34,2.68,573,10.0,16.666666666666668,13.333333333333334
13216,0.23,3.89,3.92,2.42,530,21.73913043478261,21.73913043478261,26.08695652173913
13217,0.9,6.15,6.12,3.9,4712,2.2222222222222223,5.555555555555555,3.333333333333333
13218,0.55,5.36,5.38,3.24,2399,9.09090909090909,10.909090909090908,10.909090909090908
13219,0.37,4.61,4.66,2.85,811,10.81081081081081,16.216216216216218,10.81081081081081
13220,1.01,6.44,6.52,3.92,6239,4.9504950495049505,3.9603960396039604,4.9504950495049505
13221,0.31,4.51,4.48,2.62,698,12.903225806451614,19.35483870967742,9.67741935483871
13222,0.32,4.32,4.35,2.72,926,15.625,15.625,21.875
13223,1.0,6.4,6.3,3.99,4805,4.0,6.0,3.0
13224,0.3,4.28,4.31,2.7,421,16.666666666666668,10.0,10.0
13225,0.47,4.99,5.03,3.11,884,6.382978723404256,4.25531914893617,8.51063829787234
13226,1.38,7.18,7.14,4.45,11527,2.173913043478261,2.8985507246376816,3.6231884057971016
13227,0.61,5.42,5.43,3.38,2907,4.918032786885246,9.836065573770492,9.836065573770492
13228,0.4,4.82,4.88,2.8,981,5.0,15.0,15.0
13229,1.5,7.33,7.28,4.55,10214,2.0,4.0,2.0
13230,1.56,7.3,7.35,4.64,12098,3.205128205128205,1.923076923076923,3.846153846153846
13231,1.26,7.04,7.01,4.19,4704,2.380952380952381,1.5873015873015872,1.5873015873015872
13232,0.3,4.28,4.31,2.64,838,10.0,20.0,23.333333333333336
13233,0.35,4.65,4.6,2.74,906,8.571428571428571,8.571428571428571,17.142857142857142
13234,2.25,8.4,8.37,5.23,14348,1.3333333333333333,1.3333333333333333,1.3333333333333333
13235,0.48,5.01,4.97,3.12,1323,8.333333333333334,12.5,8.333333333333334
13236,0.32,4.44,4.41,2.7,828,12.5,9.375,18.75
13237,1.7,7.52,7.57,4.74,12874,2.9411764705882355,1.7647058823529411,2.3529411764705883
13238,1.05,6.53,6.46,3.99,2964,3.8095238095238093,5.714285714285714,0.9523809523809523
13239,0.41,4.77,4.8,2.96,744,7.317073170731708,17.073170731707318,7.317073170731708
13240,2.11,8.33,8.4,4.94,15757,1.8957345971563981,1.8957345971563981,0.9478672985781991
13241,0.3,4.35,4.33,2.69,911,10.0,23.333333333333336,13.333333333333334
13242,0.36,4.62,4.6,2.82,1013,8.333333333333334,16.666666666666668,11.11111111111111
13243,0.3,4.31,4.35,2.71,665,10.0,13.333333333333334,20.0
13244,0.5,5.16,5.2,3.12,1857,6.0,8.0,6.0
13245,0.4,4.67,4.72,2.92,737,12.5,12.5,7.5
13246,0.7,5.59,5.63,3.56,1675,2.857142857142857,2.857142857142857,2.857142857142857
13247,1.91,7.9,7.86,4.97,15241,2.617801047120419,2.094240837696335,1.5706806282722514
13248,1.05,6.56,6.61,4.05,5101,2.857142857142857,1.9047619047619047,4.761904761904762
13249,0.56,5.29,5.33,3.23,1706,8.928571428571427,8.928571428571427,7.142857142857142
13250,1.0,6.36,6.27,4.05,3640,2.0,3.0,2.0
13251,0.34,4.51,4.48,2.74,765,8.823529411764705,17.64705882352941,8.823529411764705
13252,0.53,5.19,5.21,3.22,1721,5.660377358490566,11.320754716981131,7.547169811320754
13253,0.3,4.28,4.32,2.66,524,10.0,23.333333333333336,10.0
13254,0.32,4.38,4.37,2.76,756,15.625,21.875,9.375
13255,0.72,5.74,5.78,3.54,3759,4.166666666666667,6.944444444444445,6.944444444444445
13256,1.77,7.78,7.71,4.77,15278,2.2598870056497176,3.389830508474576,2.2598870056497176
13257,0.31,4.38,4.42,2.72,789,9.67741935483871,12.903225806451614,22.580645161290324
13258,1.52,7.38,7.4,4.57,10316,1.9736842105263157,3.289473684210526,1.3157894736842106
13259,0.31,4.38,4.41,2.68,530,9.67741935483871,9.67741935483871,9.67741935483871
13260,0.5,5.18,5.11,3.07,1063,8.0,12.0,4.0
13261,0.41,4.69,4.73,2.96,755,12.195121951219512,12.195121951219512,7.317073170731708
13262,0.34,4.5,4.53,2.69,626,14.705882352941176,20.588235294117645,8.823529411764705
13263,1.05,6.47,6.54,4.05,4851,4.761904761904762,5.714285714285714,1.9047619047619047
13264,1.01,6.37,6.42,3.99,6066,2.9702970297029703,3.9603960396039604,4.9504950495049505
13265,0.3,4.29,4.33,2.68,486,10.0,6.666666666666667,16.666666666666668
